"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071887","leukocyte apoptotic process","65/6579","125/18860",0.52,1.4906824745402,4.02857183705116,6.10316255445314e-05,0.000742570967997668,0.000510127962173405,"TP53/PIK3CB/ANXA1/MYC/KIFAP3/MEF2C/AURKB/RAPGEF2/CHEK2/BAX/SLC39A10/ZC3H8/WNT5A/FCER1G/CD74/PKN1/HCLS1/HIF1A/BCL2L11/CASP3/PRKD2/LGALS9/DOCK8/BCL10/BTK/SELENOS/NOD2/FOXP1/KDELR1/STAT5A/IL2RA/CCR5/LYN/IL7R/LILRB1/BCL6/IRF7/BIRC7/FADD/EFNA1/CDKN2A/IDO1/RIPK3/PDCD1/EBF4/LGALS3/CTSL/IL10/BCL3/BCL11B/TGFB2/GIMAP8/FCAR/NFKBIZ/LIPA/PTCRA/ADAM8/CCL5/HSH2D/IL6/MIRLET7B/CD3G/GHSR/HCAR2/FASLG",65
"GO:0043266","regulation of potassium ion transport","51/6579","93/18860",0.548387096774194,1.57205968158706,4.04769513771055,6.20526260927527e-05,0.000753547120310267,0.000517668308420484,"VAMP2/NEDD4/ANO6/AMIGO1/TREM2/FLNA/KCNAB2/ANK2/CAV1/KCNC1/KCNS1/ATP1B1/KCNIP4/PTK2B/CD63/RGS4/ANK3/KCNQ1/PRNP/KCNE3/NEDD4L/NOS1AP/KCNIP2/AKAP6/KCNS2/ABCC8/HTR2A/DRD1/MIR21/CACNA1D/KCNC2/KCNG1/KCNAB3/DPP6/KCNG3/KCNE5/KCNIP3/LRRC38/KCNN2/ADRA2A/OPRK1/DPP10/NOS1/KCNN4/WNK4/CASQ2/KCNE1/NPPA/LRRC26/KCNF1/GAL",51
"GO:0072659","protein localization to plasma membrane","135/6579","295/18860",0.457627118644068,1.31187831853277,3.95158313351344,6.58344216008912e-05,0.000797943400627246,0.000548167459319487,"PDPK1/GRIPAP1/MMP14/PPP1R9B/CACNB3/ZFYVE27/PREPL/VAMP2/MYO5A/PRKCE/RDX/NSF/RAB13/RAB11FIP2/SPTBN4/C2CD5/HYCC1/IKBKB/TREM2/FLNA/S100A10/RAPGEF2/CLIP3/TGFB1/BAG4/YPEL4/RAB31/TTC7B/RACK1/EFR3A/STXBP1/PRPH2/GBP1/HYCC2/ARL6/RAB8A/LARGE1/ANK2/EFR3B/PKDCC/CAMK2G/FCER1G/RAB26/TNFRSF1A/AKAP5/ATP1B1/KCNIP4/ITGB1/TESC/CNST/EHD3/FRMD8/KCNB1/EHD4/PRKCZ/ARHGAP44/ANK3/VAMP8/CNPY4/LYPLA1/PRNP/ROCK2/RHOG/DAB2/LYPD1/CAMK2B/EGFR/OPTN/PALM/PIGW/CDK5/TSPAN5/EPB41L3/CACNB2/FYB1/RHBDF2/VAMP3/AR/CAMK2A/LYN/DCHS1/LRRC15/VAMP5/PACSIN1/STAC/ABI3/ACTB/FGF13/CD36/TNF/ABCA12/SCN3B/CDH2/P2RY1/ZDHHC23/GPR158/MRAP2/ANK1/EPHA2/LRRC7/KCNB2/NSG1/NRXN1/LGALS3/RAB34/PKP3/ATP2C2/DPP6/LAMA5/F11R/KCNIP3/GRIP1/STAC2/TRARG1/PLS1/TPBG/PRKG2/NHLRC1/EHD2/NKD2/DPP10/PRAM1/WDR72/MAP7/MIR223/PKP2/ZDHHC22/WNK4/ITGA3/STAC3/NHERF4/CDH1/CRB3/PKP1/ANXA13",135
"GO:0032963","collagen metabolic process","61/6579","116/18860",0.525862068965517,1.50748725044682,4.01278046486603,6.63774139046622e-05,0.000802989364010789,0.000551633911859356,"F2R/MMP2/MMP14/NAGLU/GOT1/MRC2/VIM/NOTCH1/PLOD3/SERPINH1/TGFB1/RUNX1/COL1A1/EMILIN1/COL1A2/ITGB1/HIF1A/CTSS/SUCO/MMP7/MMP9/MMP19/P3H4/PCOLCE/ITGA2/COL5A1/P3H1/TRAM2/CYGB/DDR2/MMP11/RCN3/MIR21/MMP1/CBX8/CTSL/CIITA/SMPD3/COL6A1/ADAMTS14/AMELX/MFAP4/P3H2/MMP24/MMP17/ID1/CTSK/MMP13/IL6R/CTSB/IL6/NPPC/PRTN3/MMP12/FAP/MIR149/MMP10/ADAMTS2/MYB/PRSS2/MIR29A",61
"GO:0002833","positive regulation of response to biotic stimulus","202/6579","465/18860",0.434408602150538,1.24531786541407,3.92038000253108,6.76581762693374e-05,0.000816924151183486,0.000561206767370925,"PDPK1/ZC3HAV1/TSPAN6/DDX39A/NAGLU/CARD8/ABHD8/PAK1/PAK2/PRKCE/TRIM56/TRIM5/YWHAG/IRAK4/PARP9/IFI16/FBXL2/RAB13/HLA-C/RAB11FIP2/PELI1/AURKB/TRIM3/MAPKAPK2/IKBKB/TYROBP/TREM2/GDI1/TLR3/RBM47/NLRC5/RPS19/GRN/GBP2/LTF/DDX60/CASP6/RNF135/TNIP2/PLCG2/MAPK11/WNT5A/USP27X/MYD88/RALB/CYBA/NONO/PTPN6/CAV1/EMILIN1/SLC22A13/HAVCR2/MAPKAPK3/STMP1/CLEC7A/IRGM/NMI/CGAS/RELA/SYK/NECTIN2/TLR1/NINJ1/CTSS/UNC93B1/CD180/TYRO3/CASP1/OAS3/EMILIN2/LATS2/RTN4/F2RL1/HMGB2/HLA-DRB1/TNFAIP3/HLA-E/BCL10/BTK/NOD2/CD300A/NR1D1/PYCARD/HLA-F/IFI35/INAVA/CASP4/IRF1/ERBIN/IRAK1/OAS1/IFIH1/CD14/STAT5A/HLA-G/PLSCR1/AIM2/TRIM6/GBP5/NFKBIA/ZDHHC12/CD1D/MR1/USP17L2/IKBKE/PIK3AP1/MNDA/LYN/TASL/GSDMD/TLR2/PRKD1/CD226/KLRK1/IRF7/RIPK2/IRF5/MAP3K20/LY86/TLR7/KLRC4-KLRK1/OASL/FADD/LY96/TLR8/VAV1/CD36/SLC15A3/PAK3/TNF/KLK5/TLR6/HCK/PYDC5/MAPK8/LILRA2/CLEC4E/RIGI/ALPK1/TREML4/COLEC10/BPIFB1/SPI1/PTPN22/FOSL1/KLRC2/ZBP1/NLRP2B/SLAMF6/KLK7/BIRC3/TLR5/KLRC3/IRAK3/STING1/RASGRP1/KLRC4/NLRP6/MIR19A/LBP/SH2D1B/NFKBIZ/NOD1/ADAM8/CCL5/PRF1/SH2D1A/FPR2/GFI1/KLRC1/LAG3/RAET1G/HPX/NLRP1/PLA2G5/IL18RAP/TXK/S100A9/MMP12/PYHIN1/RAB7B/MIR149/RSAD2/FCN3/PGC/LILRA4/NCR3/IFNB1/CLNK/TIFAB/IL12B/MIR17/CASR/EREG/FCN1/GZMB/MIR210/S100A8/KIR2DL4/NR1H4/FFAR2/IL21",202
"GO:0036230","granulocyte activation","34/6579","56/18860",0.607142857142857,1.74049464747139,4.06175032290352,6.9484866831857e-05,0.000835796149615069,0.000574171365391775,"VAMP2/ANXA1/TYROBP/ITGB2/GRN/MYD88/FCER1G/PTPN6/SYK/CXCL8/FCGR2B/CCL3/F2RL1/CD300A/ITGAM/PLA2G2A/IL18/STXBP2/TNF/CCR2/CLEC12A/LILRA2/SCNN1B/SPI1/CXCR2/FCAR/IL15/CXCL6/ANXA3/CCL5/FCER1A/PRAM1/IL18RAP/CD177",34
"GO:0099084","postsynaptic specialization organization","34/6579","56/18860",0.607142857142857,1.74049464747139,4.06175032290352,6.9484866831857e-05,0.000835796149615069,0.000574171365391775,"GIT1/CNTNAP1/ARHGEF9/SYNGAP1/SHANK3/CASKIN1/CNKSR2/LRFN1/ABL1/PTK2B/SPTBN2/ITGB3/LRRC4/PPFIA2/ZDHHC12/SHANK1/C1QL2/ABI3/LRRC4B/CDH2/RELN/LILRB2/INSYN1/NRXN1/NTNG2/NPTX1/PRICKLE1/IL1RAP/C1QL3/NTRK3/PTPRD/RAPSN/NRXN2/CBLN1",34
"GO:0010001","glial cell differentiation","122/6579","263/18860",0.463878326996198,1.32979863917743,3.94210053448907,7.01621829402044e-05,0.000842344844049158,0.000578670157144389,"PTPRZ1/PPP3R1/NAGLU/CDK1/HDAC1/CDKN2C/SOX2/LAMB2/SOX11/SOX4/CNTNAP1/CD9/VIM/CXCR4/NOTCH1/SMO/QKI/TREM2/TGFB1/WDR1/GRN/TTBK1/MAPK3/LARGE1/STAT3/MDK/ZNF365/MYD88/ABL1/CDK6/ID4/EMX1/C1QA/RELA/VPS13A/SOX9/NCSTN/C5AR1/LIF/POU3F1/EPHA4/HMGA2/EGR2/NR1D1/METRN/PTN/DAG1/IFNGR1/PICK1/CDK5/GSTP1/B4GALT6/TNFRSF1B/POU3F2/MAPT/LYN/HES1/BMP2/TPPP/DUSP10/CERS6/MAP2K1/TLR2/GFAP/OLIG2/ERBB2/WASF3/SOX6/SOX13/TNF/TP73/AGER/NKX2-2/CDH2/RELN/NFIA/PRDM8/RNF112/DRD1/SOX8/IL34/DLL1/IL1B/COL6A1/TUBA1A/LEF1/MMP24/ROR1/ITGB4/LGI4/NTRK3/SPINT1/LAMC3/CNTF/OLIG1/GSX2/DAB1/FPR2/IL6/EOMES/NCMAP/ASCL1/GCM1/MIR181B1/S100A9/FGF5/CLCF1/NRROS/MYCN/TAL1/ADGRG6/GPR157/NKX6-1/MIR142/CNTN1/SLC8A3/OPALIN/VAX1/NEUROD4/S100A8/FGF10/GPR17",122
"GO:2001044","regulation of integrin-mediated signaling pathway","18/6579","24/18860",0.75,2.1500227998176,4.12610369570462,7.09510790253086e-05,0.000850205841099114,0.000584070468466226,"LOXL3/SERPINE1/LAMB2/LIMS1/NID1/PLAU/FLNA/LAMC1/CTNNA1/SLC2A10/CD63/TIMP1/BST1/PRKD1/LAMA1/LAMB1/MIR92B/CD177",18
"GO:0003279","cardiac septum development","60/6579","114/18860",0.526315789473684,1.50878792969656,3.98801999237328,7.34482716571575e-05,0.000878469045348531,0.000603486593536565,"LUZP1/TP53/TGFBR1/VANGL2/SOX11/SOX4/NOTCH1/SMO/PTK7/SALL1/CRELD1/NOTCH2/ADAMTS6/CHD7/ANK2/LMO4/NRP2/WNT5A/JAG1/MYH10/HOXA13/DNAH11/HEY1/FZD2/TBX2/HEG1/PDE2A/TGFBR2/HES1/NKX2-5/CCN1/PROX1/DHRS3/FZD1/TBX5/HEY2/PRDM1/ENG/GATA4/HEYL/SLIT3/SALL4/GATA3/APLNR/PITX2/MDM2/BMP7/STRA6/SLIT2/RARB/TGFB2/NRP1/ADAMTS19/XIRP2/ZFPM2/MDM4/DAND5/TBX20/GATA6/FGF8",60
"GO:0042596","fear response","33/6579","54/18860",0.611111111111111,1.75187042948101,4.04961817038932,7.37327566123915e-05,0.000880210817638324,0.000604683148192019,"FBXL20/MEF2C/PRKAR1B/LARGE1/MDK/MAPK8IP2/APOE/LYPD1/DEAF1/CRHR1/ANKFN1/KCTD16/HTR1A/DRD1/ASIC4/NEUROD2/ADRB1/SLITRK4/BRINP1/GABRA5/CRH/DBH/USP46/ADRA2A/GNG7/NPAS2/PDE8B/HTR2C/SLC1A1/ATP1A2/GRP/PENK/MORC1",33
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","63/6579","121/18860",0.520661157024793,1.49257781144362,3.97847590467947,7.48656660849867e-05,0.000892055370888592,0.000612820064490681,"GRIPAP1/PPP3R1/DLG4/GIT1/KIF2C/RDX/DLG3/IQSEC2/HIP1/CLSTN1/PRKN/RAB8A/EPS15/EPS8/AP2A1/NCDN/AGAP3/ARHGAP44/CPLX1/ITGB3/CACNG8/CACNA2D2/DAG1/ERBIN/SLC12A5/EPB41L3/DLG2/OLFM1/MAP2K1/C1QL2/ERBB2/CALY/CBLB/CACNG2/CACNG7/FRRS1L/HPCA/CACNG3/CACNG4/LRRC7/SUSD4/TAMALIN/NSG1/GPC4/SST/SHROOM4/NPTX1/MDM2/C1QL3/NSG2/GRIP1/LGI1/USP46/NETO1/ERBB4/VWC2/GRID1/LHFPL4/GPC6/RAPSN/ARC/NRG1/GHSR",63
"GO:0001794","type IIa hypersensitivity","11/6579","12/18860",0.916666666666667,2.62780564422151,4.12841116836915,7.5595766572825e-05,0.000897381206563928,0.000616478782400506,"FCER1G/FCGR2C/FCGR2A/C3/FCGR2B/HLA-E/FCGR3A/FCGR3B/FCGR1BP/FCGR1A/IGHG1",11
"GO:0002445","type II hypersensitivity","11/6579","12/18860",0.916666666666667,2.62780564422151,4.12841116836915,7.5595766572825e-05,0.000897381206563928,0.000616478782400506,"FCER1G/FCGR2C/FCGR2A/C3/FCGR2B/HLA-E/FCGR3A/FCGR3B/FCGR1BP/FCGR1A/IGHG1",11
"GO:0009952","anterior/posterior pattern specification","106/6579","224/18860",0.473214285714286,1.35656200464682,3.92920898790381,7.66734477373014e-05,0.000908472869545334,0.000624098481631512,"TP53/TGFBR1/VANGL2/FOXH1/HOXD4/NOTCH1/SMO/HOXD10/POFUT1/HOXD8/LRP5/HOXD9/HOXA5/HOXD13/HOXB3/HOXA3/HOXA10/HOXC4/SSBP3/HOXD3/PBX3/CELSR2/WNT5A/LFNG/EN1/HOXC10/BTG2/AURKA/CFC1B/WNT8A/BASP1/WLS/HOXA7/HOXA4/HOXC6/CFC1/HOXA2/HOXB2/HOXC5/HOXC9/HOXC8/HOXA6/MEOX2/XRCC2/HEY1/GBX2/TDRD5/HOXB7/DLL3/HOXB4/HOXC11/PLXNA2/HOXC13/HES1/BMP2/HOXA9/HOXA11/TDRD6/LEFTY2/PCDH8/MESP2/FEZF2/TULP3/ETS2/HEY2/WNT1/FZD5/MSX1/GATA4/NKD1/HEYL/DLL1/HHEX/HOXB6/PRICKLE1/LEF1/COBL/RIPPLY2/HES6/MESP1/PCSK5/TDRD1/DDIT3/HOXB9/HOXB8/HES2/BARX1/ARC/EMX2/CRB2/WT1/FOXB1/MEOX1/HOXB5/NODAL/TIFAB/LHX1/DMRT2/FOXF1/GPC3/WNT2/FGF8/OTX1/DCANP1/FEZF1/DKK1",106
"GO:0006949","syncytium formation","39/6579","67/18860",0.582089552238806,1.66867441179874,4.01306742550842,7.89515396446077e-05,0.000933719794416359,0.000641442497073335,"TANC1/CD9/TYROBP/TREM2/GDF15/CAPN2/ITGB1/CXCL10/ADAM9/ADAMTS15/CYP19A1/ADAM12/ADGRB3/SBNO2/CFLAR/CXCL9/DOCK2/KCNH1/NFATC2/PTGFRN/CD53/TNFSF14/SH3PXD2A/ERVH48-1/NPHS1/ADAMTS5/WNT1/RIPOR2/CD109/RAPGEF3/CCL8/IZUMO1/FER1L5/EHD2/NOS1/IL4R/GCM1/SCGB3A1/CACNA1S",39
"GO:0008045","motor neuron axon guidance","19/6579","26/18860",0.730769230769231,2.09489401007869,4.08893190940266,8.04044341961841e-05,0.000949131672941547,0.000652030077956706,"MYCBP2/CHN1/LMO4/NRP2/HOXA2/PLXNA3/EPHA4/EGR2/KIF5C/CDK5/ERBB2/SLIT2/NRP1/PLXNA4/SLIT1/LHX3/ARK2C/LHX1/FGF8",19
"GO:0042310","vasoconstriction","48/6579","87/18860",0.551724137931034,1.58162596768191,3.9797792387058,8.24169909173515e-05,0.000970849861520926,0.00066694993849471,"F2R/MMP2/ATP2B1/SLC8A1/ARHGAP42/ABL1/CAV1/ITGB1/TBXAS1/HTR1B/HRH2/APLN/EDNRA/ADM/DRD5/EDNRB/MAP2K1/RAP1GDS1/HTR2A/HTR1A/MANF/SCNN1B/MIR21/ASIC2/FAAH/ADRA1B/CD38/ADRA2C/OXTR/ITGA4/DBH/TBXA2R/KCNA5/ADRA2A/AGT/HTR7/HRH1/ADRA1D/BDKRB2/ACE/ATP1A2/AVPR1B/AGTR1/CASR/ADRA2B/ADRA1A/MTNR1B/HTR1D",48
"GO:0002705","positive regulation of leukocyte mediated immunity","79/6579","159/18860",0.49685534591195,1.4243337625626,3.93274821906978,8.26422510165617e-05,0.000970849861520926,0.00066694993849471,"HLA-A/B2M/HLA-B/YWHAG/HLA-C/HLA-H/TYROBP/TREM2/TGFB1/ITGB2/HLA-DRA/PLCG2/SASH3/FCER1G/SLC22A13/CLEC7A/NECTIN2/C3/PRKCZ/MAD2L2/PTPRC/F2RL1/HLA-DRB1/HLA-E/BTK/NOD2/HLA-F/STAT5A/HLA-G/CD1D/MR1/ITGAM/IL18/CD226/KLRK1/KLRC4-KLRK1/FADD/FCGR1A/VAV1/TNF/ATAD5/SLAMF1/RIGI/FZD5/ARID5A/SPI1/KLRC2/SLAMF6/SECTM1/CD28/IL1B/ULBP1/GATA3/KLRC3/RASGRP1/KLRC4/CD7/AZGP1/SH2D1B/IL23A/SH2D1A/KLRC1/LAG3/IL6/RAET1G/HPX/IL18RAP/CLCF1/RSAD2/TBX21/NCR3/CLNK/CD1C/IL12B/IL1R1/CD1E/KIR2DL4/CD177/IL21",79
"GO:0044703","multi-organism reproductive process","103/6579","217/18860",0.474654377880184,1.36069031263418,3.91136957443085,8.27980570977187e-05,0.000970849861520926,0.00066694993849471,"MMP2/DDR1/TGFBR1/SYDE1/IGFBP2/HSPG2/H3-3A/IGFBP5/TGFB1/ACVR1B/DCAF13/ARHGDIB/SP3/GRN/STS/FOS/SPP1/HAVCR2/CAPN2/SERPINA5/H3-3B/IGFBP7/TIMP1/ITGA5/LIF/LGALS9/CALR/ITGB3/MMP9/ADCYAP1/RXFP1/STC2/PTN/RPL29/CRHR1/VEGFA/STAT5A/FBN2/STOX2/AR/ITGA2/ABCC8/CYP27B1/VMP1/ANGPT2/TEAD3/LDOC1/IDO1/CYP1A1/PRDM1/ADCY7/MIR21/THBD/JUNB/PSG3/MSTN/CSMD1/CD38/CLIC5/DDO/OXTR/STC1/IL1B/OVGP1/TCF23/CRH/TEAD4/ITGB4/NPFF/PSG5/PSG1/TLE6/MAFF/TAC3/PAPPA/VDR/ACVR1C/ADRA2A/PSG6/PSG7/PCSK5/FOSB/CTSB/PSG9/PSG4/LAMB1/PSG2/CRHBP/ITGA3/MIR15B/DSG1/RGS2/PGR/NPPA/NODAL/GHSR/EPO/DSG2/TAC1/PSG11/ADRA2B/MIR16-1/KLF1",103
"GO:0007088","regulation of mitotic nuclear division","62/6579","119/18860",0.521008403361345,1.49357326149794,3.95322135408084,8.29188437160039e-05,0.000970849861520926,0.00066694993849471,"MKI67/KNL1/BUB1/ESPL1/NUSAP1/BIRC5/DLGAP5/CDCA2/NDC80/CENPF/UBE2C/PIN1/TTK/CDC20/NUF2/FBXO5/CHEK1/BUB1B/TOM1L2/AURKB/SKA1/LRP5/HASPIN/ZWINT/RCC1/SPC24/PDXP/KNTC1/SKA3/SPC25/GEN1/AURKA/MAD2L2/HOXA13/IL1A/FBXO43/CDC25C/BORA/TRIP13/PLK1/XRCC3/SPHK1/NEK2/TNF/RB1/CCNB1/CDCA8/KIF20B/MAD2L1/CD28/SMPD3/IL1B/DUSP1/BMP7/CAV2/EPGN/CCDC8/USP44/IGF2/EREG/FGF8/BTC",62
"GO:0060041","retina development in camera-type eye","89/6579","183/18860",0.486338797814208,1.39418600498191,3.9218916788405,8.30100370633131e-05,0.000970849861520926,0.00066694993849471,"TGIF1/NAGLU/ACTL6A/LAMB2/TGIF2/NOTCH1/CLIC4/COL4A1/XRN2/RPE65/TGFB1/LRP5/BAX/PRPH2/GRN/MFRP/CHD7/ARL6/THRB/TFAP2A/LARGE1/STAT3/FOS/CASP2/CALB1/CNGA3/TSPAN12/DRAM2/HIF1A/MYH10/RAB11FIP4/SOX9/AHI1/THY1/IRX5/MFSD2A/TUB/RS1/RBP4/VAX2/AGTPBP1/FJX1/ATOH7/HES1/RHO/CELF4/PROX1/CABP4/PDGFRA/LPCAT1/ZHX2/NFIA/PRDM1/HCN1/RHOJ/RRM1/HPCA/SOX8/NECTIN1/TFAP2B/TCIRG1/PTPRM/RORB/DLL1/ATP8A2/PROM1/LAMA1/OPN4/PDE6B/ROM1/SLC17A7/TGFB2/PTF1A/SLC38A8/LAMC3/CNTF/NRP1/FAT3/SLC1A1/LHX2/CRB2/RP1/RP1L1/FOXN4/DCX/TULP1/CLDN19/LHX1/NEUROD4",89
"GO:0007215","glutamate receptor signaling pathway","38/6579","65/18860",0.584615384615385,1.67591520806295,3.99530684399693,8.5373213845601e-05,0.000996649728484834,0.00068467381153291,"DLG4/MEF2C/SHANK3/PTK2B/HOMER3/HOMER1/PLCB1/NCSTN/KCNB1/PRNP/CX3CL1/CDK5R1/GRM7/CCL2/GRIN2A/GRM2/GRIN3A/SHANK1/HOMER2/GRM1/GRIN2B/GRIN2C/CCR2/FRRS1L/GRM5/GRIA3/GRIN1/NRXN1/GRM3/GRIK3/GRIA2/GRM8/GRM4/NECAB2/SSTR1/GRID1/SLC1A1/GRIA1",38
"GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","30/6579","48/18860",0.625,1.79168566651467,4.01955822074115,8.61630967724162e-05,0.00100034408505558,0.000687211743488501,"KIFAP3/AJUBA/PCDHB9/PCDHGC3/CDH11/PCDHB16/PCDHB10/CDH8/DCHS1/CDH22/CDH12/FXYD5/CDH2/NRXN1/PCDH12/CDH18/PCDHGB4/CDH15/SELL/CDH9/CDH13/CDH10/CDH7/CDH24/PCDHB3/PCDHB5/PCDHB2/DSG1/SELP/CDH1",30
"GO:0042119","neutrophil activation","30/6579","48/18860",0.625,1.79168566651467,4.01955822074115,8.61630967724162e-05,0.00100034408505558,0.000687211743488501,"ANXA1/TYROBP/ITGB2/GRN/MYD88/FCER1G/PTPN6/SYK/CXCL8/FCGR2B/F2RL1/CD300A/ITGAM/PLA2G2A/IL18/STXBP2/TNF/CLEC12A/LILRA2/SCNN1B/SPI1/CXCR2/FCAR/IL15/CXCL6/ANXA3/CCL5/PRAM1/IL18RAP/CD177",30
"GO:1905521","regulation of macrophage migration","30/6579","48/18860",0.625,1.79168566651467,4.01955822074115,8.61630967724162e-05,0.00100034408505558,0.000687211743488501,"MMP14/CD9/TREM2/CSF1/MAPK3/MDK/C3AR1/EMILIN1/PTK2B/C5AR1/RTN4/CCL3/CNN2/CD200/CX3CL1/CYP19A1/CMKLR1/CCL2/CSF1R/THBS1/P2RX4/CCR2/SLAMF1/IL34/MSTN/TRPV4/CCL5/MIR128-1/CX3CR1/RARRES2",30
"GO:0060419","heart growth","55/6579","103/18860",0.533980582524272,1.53076056944942,3.95328370451449,8.65604741842829e-05,0.00100312037633303,0.000689118987203654,"CDK1/TGFBR1/PAK1/NOTCH1/MEF2C/RUNX1/PDLIM5/ADPRHL1/GSK3A/MAPK11/ABL1/SMAD1/MYH10/BASP1/RGS4/NDRG4/TBX2/HEG1/FOXP1/RBP4/AKAP6/NKX2-5/SORBS2/MEIS1/TP73/PROX1/FGF9/CCNB1/TBX5/HEY2/GATA4/MIR25/MIR873/MIR590/MIR199B/MIR19A/COL14A1/TGFB2/MESP1/DUSP6/YAP1/ERBB4/PIM1/MIR23A/ZFPM2/WT1/TBX20/PI16/RGS2/NRG1/NPPA/GATA6/ADRA1A/WNT2/MIR204",55
"GO:0033627","cell adhesion mediated by integrin","43/6579","76/18860",0.565789473684211,1.6219470244238,3.97638620533816,8.71899750463773e-05,0.00100857162740691,0.000692863862402733,"SERPINE1/PLAU/VCAM1/ITGB2/ITGAV/ITGB8/PTPN6/EMILIN1/ITGB1/TESC/FERMT3/SYK/NCKAP1L/MUC1/EMILIN2/ITGA5/LIF/ADAM9/ITGB3/ICAM1/LYN/SNAI2/ITGA2/NPNT/PIEZO1/EFNA1/PIK3CG/EPHA2/ITGB5/EPHA8/ITGA4/FERMT1/ITGB4/CCN3/TGFB2/CD3E/CCL5/ITGB7/MMRN1/PODXL/NEXMIF/CXCL13/RET",43
"GO:0015850","organic hydroxy compound transport","134/6579","294/18860",0.45578231292517,1.30658981939029,3.87788235454331,8.7778540738841e-05,0.00101353036383154,0.000696270392170617,"ABCA1/VPS53/APOC1/MSR1/ANXA2/NMB/VAPB/ABCC3/FLVCR2/LIPG/STAR/TSPO/ABCG8/TREM2/GRK2/STX1A/ABCA13/PRKN/KCNA2/PINK1/MAPK3/TSKU/SOAT1/ADORA3/OSBPL1A/NPC2/FCER1G/SPP1/CAV1/ABCG4/APOC2/HTR1B/SYK/STARD4/TTC39B/KCNB1/ABCG5/SREBF2/GRAMD1B/SNCG/KCNQ1/ABCC4/LCAT/SLC16A3/ITGB3/APOE/GABBR1/DAB2/AQP1/VIP/SEC24A/ABCB4/CYP19A1/PLTP/CRHR1/YJEFN3/RBP4/NFKBIA/SNCA/SLC16A1/GRM2/SYT4/LILRB1/CETP/ACTB/SLCO2B1/HTR2A/CD36/SLC10A5/SLC5A8/HTR1A/ABCA12/SYT1/SYT7/CHRNA4/P2RY1/DRD1/ABCA5/CHGA/EEPD1/ADRA2C/SLC22A24/C1QTNF1/SELENOM/SLC2A13/MTTP/MIR9-1/GALR1/CRH/STRA6/SLC18A1/RAB3B/SLC51B/AQP7/LIPA/SLC10A6/GDNF/SLC16A8/ADRA2A/MIR128-1/OPRK1/KCNK9/ABCC2/AGT/NOS1/CARTPT/TSPO2/SLC16A7/WNK4/MIR613/SLC18A3/MIR27A/MIR130B/MIR758/AQP2/AQP3/GHSR/MIR93/MYB/AQP9/AGTR1/TAC1/MIR17/ADRA2B/AKR1C1/AQP10/APOA2/NR1H4/SLC5A1/NPC1L1/REN/GAL/MAPK15/ABCB11",134
"GO:0046629","gamma-delta T cell activation","20/6579","28/18860",0.714285714285714,2.04764076173105,4.06036979451424,8.79499332691505e-05,0.00101366295816935,0.000696361481214307,"SOX4/SYK/NCKAP1L/PTPRC/NOD2/STAT5A/JAG2/LILRB1/ITK/SOX13/TRDC/JAML/LEF1/LCK/CD3E/MICB/KLRC1/CD3G/EGR3/TRGC1",20
